,Unnamed: 0,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,clean
10,86746.0,e807b443a563799b,niggers dows really matter to label them as long as they are dead,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11,93598.0,fa458285c6cc3781,sucked my cock last night,1.0,1.0,1.0,0.0,1.0,0.0,0.0
12,112503.0,59d4fee91c64ba57,stupid fuck it on the script i also posted links to merchandise so did wyrmking you stupid fuck coldfusion thank you for making this the crappiest article in the whole of wikipedia you must be proud for the only one of two people in the entire world that thinks that arnold was a t  model  stupid fucking retard,1.0,1.0,1.0,0.0,1.0,0.0,0.0
13,126743.0,a5dc09d0dd0db724,no i don t care u bitch,1.0,1.0,1.0,0.0,1.0,0.0,0.0
14,82163.0,dbce34fa765b33fc,you gonna fuckin block me big boy come on you know the pats will cover just fuckin block me will ya,1.0,1.0,1.0,0.0,1.0,0.0,0.0
15,130338.0,b94263a56478faa1,fuck youyou are a pig,1.0,1.0,1.0,0.0,1.0,0.0,0.0
16,5973.0,0ff144ce908dfcba,your a fucking bitch,1.0,1.0,1.0,0.0,1.0,0.0,0.0
17,47270.0,7e41dcb581f38ab0,your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt  your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fucking fat ugly cunt your a fat cunt your a fat spotty cunt your an ugly fat cunt,1.0,1.0,1.0,0.0,1.0,0.0,0.0
18,10892.0,1cc84b340259d6c6,fuck you  forever,1.0,1.0,1.0,0.0,1.0,0.0,0.0
19,108441.0,43b39382b749b6e5,try it see what happens you dickless cum eating faggot,1.0,1.0,1.0,0.0,1.0,0.0,0.0
20,76793.0,cda7999f6d81c35b,fuck you wikipeia you cant stop us fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck,1.0,1.0,1.0,0.0,1.0,0.0,0.0
21,128655.0,b00ced343a0c5d8b,psycho  why do you keep telling us that our page is being vandalized it is our page can we do what we want nobody likes you you are such a dickhead you lesbian butch ~~colleen&vanessa;,1.0,1.0,1.0,0.0,1.0,1.0,0.0
22,119965.0,8185bd454c60a5bf,fuckass ople like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him thanks i hate people like him v,1.0,1.0,1.0,0.0,1.0,0.0,0.0
23,15167.0,2807cd0d9d41027f,i do not give a shit this ai not my fuckin account wit yo dumbass what kind of fuckin nerd spends time on here just to make fix articles are you some fuckin teacher or somethin damn on my fridays i am out wit friends and shit you just like my fuckin brotther after i get him banned from here he comin wit me and yo nerdy virgin ass can sit on the damn computer,1.0,1.0,1.0,0.0,1.0,0.0,0.0
24,101300.0,1e3b93b277a448b4,fuck you like i give a shit point to the word where i cast suspicion on her point to it point to it you stupid asshole but you ca not go fuck yourself i hope you die,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25,146394.0,2b6ecc66ddc44d6b,eat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whoreeat my cock you dirty whore,1.0,1.0,1.0,0.0,1.0,0.0,0.0
26,154181.0,a9bc2dafcbd640b7,tyou are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker,1.0,1.0,1.0,0.0,1.0,0.0,0.0
27,99897.0,16a36ae652a2b7cf,go fuk your mom you fukin faggot i ll commit vandalizim on your page all fukin day long and you ll like it you fuking quer oh and trace my ip it ll come back to a wireless network shared by a lot of peple good luck wid dat you quer fuking homo you got damn dog rapist,1.0,1.0,1.0,0.0,1.0,0.0,0.0
28,147109.0,37163e8bfd33b7e3,fuck yourself you self important web nazi deleting an article about a famous little girl with cancer wikipedia used to be a free encyclopedia till dipshits like you took over you and your chrony editors are the definition of the iron law of oligarchy,1.0,1.0,1.0,0.0,1.0,0.0,0.0
29,66594.0,b238931dd603efb7,to unre4l this is in reference to ur stupid comments about indus valley not being indian u are a fucking wanker there was no fucken pakistan or idependent state of pakistan before  infact most of the pakistanis are real indians of the muslim faith which were conerted by the arabs i hate you people that attempt to leech off indias majestic history before you pakistanis cant get your own food own laguage urdu is at least 50% hindi own identity and own land india has given so much land to you to avoid conflict ad now you want to take away our ancient civilisations i have had enough indus valley was indian land occupied by indian people god gave india to the indians not the pakistanis remember pakistan is indian land so is kashmir and jammu,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30,104181.0,2d7ac39e8feab48f,you bitch you shut me down i hate you sooooo much >>>>>>  *** >          ^^extremely mad face  ^^angry face go and shove a football helmet up your ass you meanie,1.0,1.0,1.0,0.0,1.0,0.0,0.0
31,85514.0,e4b9d55b4ea43744,fucking bitch suck my vick prick cracker,1.0,1.0,1.0,0.0,1.0,0.0,0.0
32,887.0,026bd33490542b2e,you gay motherfucker i know where you livei am going to sand your face offthen i am to going to beat you to a pulpyou chicken shagger,1.0,1.0,1.0,0.0,1.0,1.0,0.0
33,126691.0,a59167c1115fe94f,congrats for being a total fucking faggot,1.0,1.0,1.0,0.0,1.0,1.0,0.0
34,140800.0,f1749c3c09f560a7,n all u bitches so yeah we dont speak german we are american noobsgo suck a dick,1.0,1.0,1.0,0.0,1.0,0.0,0.0
35,115766.0,6b1525518ee739f8,im going to kill you you are worthless im am going to kill you and burn your house down but not befor i hack you lillte account and take your livelihood away,1.0,1.0,1.0,1.0,0.0,0.0,0.0
36,79492.0,d4b04027153db8cb,fuck your mama u fucking suck mother fucker,1.0,1.0,1.0,0.0,1.0,0.0,0.0
37,110421.0,4eca813e228f47ad,want ointment for your krabs where did you get them from from fucking your pet,1.0,1.0,1.0,0.0,0.0,0.0,0.0
38,147078.0,369a3ec6312e6f3a,faggot y wood i kare if it r vandilisim u r just an old fuck reading about team hand balls,1.0,1.0,1.0,0.0,1.0,0.0,0.0
39,63823.0,aac5870b6d632215,hey hey faggot are you dead yet or are you watching your mom getting raped by filthy pigs which one is it,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40,101535.0,1f6d1ad2a942fd1a,steve irwin мљhey faggit go rape a  year old make her pussy bleed,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41,20097.0,351b71ee413d6e7f,been hrrassing people fuck you faggot,1.0,1.0,1.0,0.0,1.0,0.0,0.0
42,156792.0,d3a0f800f19044bb,hanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assadhanibal911you re a bastard pro assad,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43,95327.0,fee1383019812e48,fuck u fuck u fuck u fuck uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1.0,1.0,1.0,0.0,1.0,0.0,0.0
44,102902.0,26b95e3a004f8cd3,your an idiot your an idiot hahahhahahahahahhahahahahahhahahahahahahahahhahahahhhhhhhhhhhhhhhahaahhahahahahahahahahahahahahahahahahhahahahahahahahahahahahahahhahahahahahahahhahahhaahahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayall dumbys too haha man do i ever love doing thishahahahahhahgngjhfbvdfb ifdsgvrfdgggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggd i dislike u vgfdbghdfjjgvnbfdsjb fdnbfdkbvdfsbdsflb,1.0,1.0,0.0,0.0,1.0,0.0,0.0
45,17852.0,2f21c422cced0cd7,i ll fucking eat your queef asshole if you talk on my talk page i ll rape your family you niggerlover,1.0,1.0,1.0,1.0,1.0,0.0,0.0
